first_name,last_name,price,above_100
Patrick,Bryant,41.91691624,0
Erin,Montes,58.17898989,0
Jerry,Torres,73.79346394,0
Terry,Bell,139.347076,1
Walter,Heath,131.364057,1
Paul,Valenzuela,155.3213236,1
Leslie,Potter,224.4556811,1
Robin,French,213.5922722,1
Catherine,Garcia,229.7484109,1
Todd,Nicholson,109.7546872,1
Courtney,Allen,223.172591,1
Dominique,Brandt,269.0156148,1
Leslie,Bates,88.37541932,0
Kathleen,Hood,123.2716562,1
Jacob,Williams,13.87386866,0
Mary,Mcintosh,164.9985798,1
Christine,Franco,145.3713441,1
Zachary,Hartman,293.8194973,1
Angela,Brown,180.6236926,1
David,Drake,190.8301029,1
Sarah,Roberts,155.4786639,1
Victoria,Harmon,177.2915327,1
Lisa,Whitehead,73.77932541,0
Chad,Barton,261.4782044,1
Michael,Mitchell,0.776393292,0
Robert,Randall,29.10321786,0
Bradley,Martin,267.5114108,1
Joshua,Burton,198.0253385,1
Monica,Simpson,85.30746482,0
Rebecca,Cummings,172.9983509,1
Jennifer,Roman,179.4036754,1
Rebecca,Allen,283.0553776,1
Samantha,Scott,82.19310325,0
Donna,Villegas,206.4702019,1
Christopher,Garcia,11.89135836,0
Nathan,Rice,286.493476,1
Robert,Calhoun,249.4868453,1
Rachel,Rodgers,216.0408353,1
Richard,Nelson,240.7594341,1
Christopher,Roberts,245.3514521,1
Morgan,Rodriguez,32.27670638,0
Zachary,Randolph,225.7887555,1
Eric,Contreras,288.3745891,1
Kristi,Rhodes,119.3859289,1
Kristina,Frey,80.25651015,0
Sherry,Nixon,287.3655167,1
Natasha,Davidson,246.8218988,1
William,Miller,269.679928,1
Christopher,Sellers,94.86648822,0
Michael,Graham,48.7610982,0
Margaret,Johns MD,161.6038394,1
Jody,Salinas,180.1989761,1
Zachary,Elliott,159.6862194,1
Jeremy,Peters,110.9582328,1
Brian,Diaz,30.15574115,0
Elizabeth,Gallegos,31.9080664,0
Brian,Gibson,75.94251268,0
Cathy,Baker,147.1006139,1
Lisa,Smith DVM,236.5908451,1
Mitchell,Campbell,180.9556864,1
Ryan,Powers,216.6528185,1
Andrea,Moore,38.16221484,0
Zachary,Wilson,276.3569897,1
Ryan,French,62.5865192,0
Wesley,Russell,278.6145834,1
Gary,Lopez,46.32122583,0
Matthew,Baker,137.388376,1
Ronnie,Chavez,184.4054399,1
Travis,Mercer,112.4718597,1
Lee,Yang,255.9833911,1
Felicia,King,57.69285928,0
Catherine,Smith,140.357616,1
Ronald,Villegas,224.9293361,1
Sarah,Dennis,244.4096272,1
Crystal,Blair,242.319202,1
Robert,Lynch,115.5117245,1
Emily,Tucker,51.35281128,0
Darrell,Holloway,217.8399207,1
Ashley,Kent,82.97497851,0
Stephanie,Peterson,185.2136091,1
Keith,Lopez,185.5249,1
Sydney,Harris,40.63858373,0
Sarah,Alexander,69.9170082,0
Stephanie,Scott,21.33834022,0
John,Armstrong,31.11673603,0
Miguel,Gibbs,65.99821493,0
Amber,Hudson,236.807284,1
Kimberly,Burgess,65.40108642,0
Steve,Holloway,231.4019805,1
Clayton,Santana,260.9855337,1
Christopher,Henson,210.3469533,1
Steven,Barnes,28.35577086,0
Nicole,Ray,282.6651827,1
Regina,Lee,152.2753185,1
Taylor,Foster,77.92214881,0
Natasha,Ali,244.8883729,1
Nicole,Lawson,93.91949481,0
Diana,Hood,239.9439808,1
Pamela,Allison,247.7775261,1
Bradley,Evans,174.7647044,1
Darius,Lindsey,11.404432,0
Carolyn,Miller,10.19107213,0
Amanda,Ramos,29.46384147,0
Michael,Ramirez,102.7129163,1
Robert,Moore,147.9886361,1
Toni,Baker,263.9045078,1
Miranda,Terry,123.1922823,1
Jenna,Richardson,218.69238,1
Danielle,Buchanan,12.44346621,0
Rebecca,Allen,76.27399989,0
Haley,Sanchez,230.6731978,1
Jennifer,Burns,86.31865685,0
Melissa,Smith,107.0938677,1
Kevin,Brady,288.6177533,1
David,Stanley DDS,57.61368388,0
Sarah,Perez,262.0976711,1
Ellen,Roberts,165.6137192,1
Daniel,Jackson,30.26122058,0
Mary,Fisher,298.7662435,1
Timothy,Cooper,42.23994953,0
Sean,Hernandez,8.030737072,0
Veronica,Adams,29.8324349,0
Perry,Moody DDS,37.18493448,0
Colin,Dunlap,65.74855448,0
Jason,Cooley,132.7809287,1
Jennifer,Harmon MD,132.3505912,1
Raymond,Hernandez,265.2601917,1
Teresa,Johnson,134.3897391,1
Matthew,Davis,185.6319592,1
James,Herrera,185.6981003,1
Andre,Bennett,6.034738351,0
Jeff,Graham,130.5617949,1
Victor,Ramirez,25.78686897,0
James,Ryan,180.4020723,1
Jose,Aguilar,21.74317987,0
Timothy,Green II,82.78643341,0
Thomas,Jones,254.2524739,1
James,Robinson,26.11202779,0
Krista,Russo,288.900487,1
Timothy,Haas,262.5959754,1
Charles,Stanley,88.00575553,0
Susan,Decker,265.6109806,1
Adam,Hanson,230.7089714,1
Terry,Lynn,164.6880301,1
Eileen,Bishop,201.6260784,1
Dwayne,Spencer,80.71472691,0
Lori,Mullins,77.27596366,0
Kaitlyn,Lucas,155.7872997,1
Patricia,Allen,290.8798184,1
Kyle,Hamilton,155.2623932,1
Jill,Lane,140.3699805,1
Lauren,Boone,141.2986263,1
Jonathan,Love,262.7911943,1
Lisa,Smith,82.40139711,0
Dawn,Burnett,183.0666754,1
Nathan,Beck,99.50296151,0
Patricia,Gonzalez,230.2715343,1
Sheila,Watkins,262.2190383,1
Leon,Sharp,153.3704197,1
James,Jones,28.33170057,0
Richard,May,291.9126191,1
Martin,Terry,63.13713822,0
Jordan,Singleton,151.0014632,1
Sabrina,Bond,57.70643102,0
Erica,Weaver,182.9458108,1
Bethany,Rodriguez,55.9226383,0
Michael,Bishop,66.98717931,0
John,Morrison,235.3368749,1
Emily,Robbins,271.5342031,1
Jennifer,Tate,28.15859717,0
Stephanie,Miller,224.1368269,1
Kari,Jones,135.4549426,1
Steven,White,42.01380472,0
Marissa,Medina,242.0194492,1
Micheal,Oconnor MD,145.9211293,1
Ashley,Gray,76.4537488,0
Jessica,Vargas,5.869157416,0
Katie,Larson,179.2680497,1
Jenny,Reyes,139.759219,1
Thomas,Burns,220.9181608,1
Emily,Schroeder,29.27311318,0
Richard,Todd,84.81435104,0
Isaac,Roach,163.9584852,1
Paul,Smith,108.5274909,1
Erik,Morris,203.6333152,1
Kelsey,Morrow,58.04051332,0
Annette,Jordan,279.7477757,1
Helen,Obrien,285.1529004,1
Vanessa,Bush,187.2430362,1
Daniel,Moore,112.3867858,1
Katherine,Richmond,103.0069034,1
Ashlee,Williams,267.9744368,1
Patricia,Banks,14.9815607,0
Kristen,Brooks,8.646153934,0
Emily,Gonzalez,299.8494713,1
James,Lam,174.1483952,1
Bryan,Reynolds,89.4551695,0
Jesse,Hill,120.5118518,1
Brandy,Adams,169.008938,1
Glenn,Cowan,0.599498051,0
Gregory,Ramos,286.6784338,1
Stefanie,Carson,286.6816377,1
Kaitlin,Holland,19.87752366,0
Rebecca,Mitchell,191.020344,1
Alexander,Walsh,41.71646312,0
Christopher,Gomez,134.9964732,1
Amy,Ramsey,17.874826,0
Frank,Anthony,235.9914924,1
Lori,Peters,191.7636538,1
Sheila,Armstrong,149.8830422,1
Arthur,Chan,104.4335124,1
Debra,Sanchez,297.0212688,1
Brett,Murphy,43.27833999,0
Christopher,Walls,211.6651983,1
Sandra,Bowman,96.03417164,0
Anna,Gonzalez,11.48859482,0
Amy,Collier,69.217917,0
Anthony,Jones,298.6007539,1
Kristin,Brown,20.19448209,0
Edward,Ruiz,187.5647865,1
Margaret,Bolton,174.5153249,1
David,Olson,147.0401305,1
Connor,Reynolds,265.2789338,1
Bradley,Santana,227.6997801,1
Sheila,Newton,168.5554334,1
Teresa,Shah,101.6239193,1
Dana,Callahan,50.52947048,0
Mitchell,Smith,241.323231,1
Stephanie,Watts,170.8624816,1
Brent,Hayden,233.1669139,1
Joseph,Hill,35.91581475,0
David,Roberts,11.85830697,0
Mark,Ramirez,13.1105752,0
Maria,Gonzalez,260.9153554,1
Jessica,Lewis,77.7159283,0
Ashley,Campbell,23.37817528,0
Thomas,Terrell,142.9623047,1
Catherine,Williams,201.161579,1
Kelly,Snyder,145.0720916,1
Ronald,Scott,129.8596803,1
Randall,Hill,52.35347544,0
Daniel,Raymond,181.9187609,1
Nicholas,Williams,150.4503842,1
Patrick,Roth,209.0529579,1
April,Madden,76.33322232,0
Jessica,Harris,24.09035617,0
Jared,Haney,118.0875678,1
Jamie,Harding,118.5125307,1
Randall,Hall,259.9977721,1
Luis,Hart,123.2748737,1
Wendy,Grimes,281.9905561,1
Sarah,Duran,21.03394651,0
Alexandra,Harris,9.059357757,0
Carol,Rose,127.7563365,1
Rachel,Walker,187.7617488,1
Caitlin,Franklin,263.5037463,1
Michael,Ramos,92.19530949,0
Charles,Palmer,2.627781407,0
Penny,Richards,255.4442721,1
Adam,Clark,89.16596865,0
James,Turner,223.3339258,1
Brandon,Nguyen,102.3886839,1
Alexander,Bryan,30.91178884,0
Sharon,Gross,281.4170425,1
Benjamin,Bonilla,110.8501643,1
Paula,Woodward,236.6853816,1
Karen,Carr,296.6228455,1
Megan,Bell,255.9803006,1
Ashley,Vance,32.46510198,0
William,Fernandez,190.367423,1
Amy,Davis,129.7665878,1
Christopher,Garcia,151.1443314,1
Brian,Houston,113.4423623,1
George,Compton,44.00326281,0
Noah,Gilmore,151.8729928,1
Jeff,Gonzalez,247.0727957,1
Jennifer,Nguyen,274.371899,1
Eric,Hernandez,196.4261878,1
Jonathan,Hill,78.97923659,0
Kayla,Porter,149.9248442,1
Melissa,Davenport,143.690402,1
Diane,Martin,82.78471873,0
Kendra,Mckinney,153.3320407,1
Sarah,Perez,282.8912648,1
Stephanie,Delgado,258.3992223,1
Randy,Williams,81.28386961,0
Amy,Carroll,71.3472375,0
Yolanda,Lee,170.6483859,1
Nicole,Moore,191.8882257,1
Elizabeth,Davis,255.3948678,1
Sarah,Johnson,243.4794231,1
Jared,Walker,115.31378,1
Miranda,Hardin,162.9481205,1
Courtney,Hurst,39.86172345,0
Brooke,Cook,180.3757566,1
Brenda,Jackson,112.5014744,1
Paul,Thomas,123.6546875,1
Jennifer,Acevedo,40.3540795,0
Sarah,Mason,253.8629646,1
Christopher,Alexander,26.18282609,0
Wanda,Douglas,102.9922626,1
Beth,Carter,83.98169128,0
Jennifer,Walker,170.0301242,1
Rachel,Jones,231.3332955,1
Wanda,Miller,137.274944,1
Derek,Garner,200.6690595,1
Christina,Allen,172.7675788,1
Karen,Warner,146.7479359,1
Alisha,Henderson,258.3883839,1
Gregory,Perkins,38.17957663,0
Ryan,Thompson,191.9675092,1
James,Caldwell,245.4447437,1
Robert,Gregory,211.5653631,1
Tom,Bell,223.245748,1
David,Farmer,167.9756509,1
Melanie,Smith,33.41901265,0
Michael,Ryan,41.90111282,0
Monica,Atkins DVM,50.12989235,0
Timothy,Phillips,60.63177629,0
Brent,Maddox,174.7894413,1
Micheal,Price,99.40916648,0
Kimberly,Fox,75.29031179,0
Briana,Sanchez,191.3637927,1
Justin,Roth,63.26537976,0
Michael,Perez,48.76077328,0
Edward,Manning,158.9234209,1
Lauren,Scott,115.9221252,1
Kevin,Vargas,167.4878662,1
Patrick,Snyder,135.0453943,1
Connor,Navarro,93.74528605,0
Robert,Wilcox,138.780924,1
Lauren,Evans,156.5033762,1
Christopher,Garza,288.7422467,1
Thomas,Pena,16.62662679,0
Kelly,Young,296.0984744,1
Erin,Vance,105.2330032,1
Catherine,Nguyen,32.31777016,0
Jeremy,Wong,124.4458699,1
Robert,Fitzgerald,46.92950136,0
Elizabeth,Jennings,29.46426982,0
James,Cobb,71.52647558,0
Lori,Mcbride,10.23351352,0
Daniel,Hobbs,70.98225058,0
William,Moses,30.74661667,0
Michael,Francis,32.28598424,0
Kevin,Chapman,134.061487,1
Mark,Allen,177.349129,1
Lauren,Fisher,101.353741,1
Matthew,Wilkinson,233.2713066,1
Chad,Hanson,276.8335688,1
Cynthia,Atkins,111.312648,1
Jodi,Meyer DDS,219.0542366,1
John,Dixon Jr.,168.0884898,1
Wanda,Dunn,129.7399417,1
Sarah,Chang,172.0045886,1
Matthew,Lee,107.3259428,1
Nichole,Ellis,77.70976176,0
Derek,Adams,153.9316382,1
Sara,Tran,180.1610515,1
Gary,Jones,263.6305882,1
Julie,Robbins,180.9502903,1
Mark,King,281.226683,1
Mark,Sharp,127.8966888,1
Bianca,Jones,86.71330828,0
Melanie,Johnson,248.8382773,1
Carly,Young,134.5651897,1
Elizabeth,Martin,148.6698077,1
Nicole,Rogers,82.95469821,0
Mary,Jackson,119.6187558,1
Renee,Carney,65.33904499,0
Gregory,Wheeler,168.6421913,1
Thomas,Vargas,199.7015259,1
Justin,Mcguire,160.6161769,1
Shawn,Hamilton,81.28868068,0
Robert,Mercer,123.5275035,1
Sean,Gonzalez,141.2344653,1
Steven,Powell,7.945673813,0
Alexander,Jones,264.995856,1
Jeff,Smith,6.12140005,0
Alison,Morris,23.83451483,0
Douglas,Kemp,138.1517055,1
April,Martinez,283.1555515,1
Allison,Alvarez,227.2866331,1
Cheyenne,Richards,270.5970023,1
Meghan,Lynch,75.6325927,0
David,Gomez,30.73722001,0
Adam,Lee,266.0506834,1
Michael,Parsons,270.2354087,1
Stephen,Bennett,163.5792146,1
Jose,Lyons,96.12639818,0
Samantha,Cantrell,175.7545202,1
Glenda,Carlson,32.76261139,0
Glenn,Thornton,78.20738876,0
Tanya,Ward,50.83125368,0
Matthew,Wright,131.8286787,1
Doris,Jackson,137.7995619,1
Jose,Clark,261.062353,1
Amber,Cabrera,142.0125422,1
Travis,Valdez,57.5389366,0
Deborah,Smith,117.1826793,1
Carmen,Murillo,135.9012344,1
Justin,Long,296.3328396,1
Meghan,Clark,203.1394597,1
Diane,Hall DDS,153.1597541,1
Thomas,Barnett,274.2180919,1
Cathy,Hall,118.6398903,1
Robert,Keith,216.7924806,1
Claudia,Lawson,79.90562522,0
Gabriel,Hall,21.22090616,0
Chelsea,Cunningham,156.0483089,1
Anthony,Jackson,9.029249741,0
Deanna,Taylor,130.8159347,1
Teresa,Miller,48.06894839,0
Joseph,Oconnor,90.56989023,0
Michael,Simmons,246.6452741,1
Kimberly,Martinez,269.7800069,1
Lori,Serrano,139.6916121,1
Richard,Wilkins,87.76455915,0
Rhonda,Mills,155.0753087,1
Jessica,Robinson,242.9194094,1
Anita,Velez,90.80704331,0
Brittany,Bauer,150.847608,1
James,Hernandez,199.8448181,1
James,Bishop,110.2536015,1
Joseph,Chase,239.2186448,1
Lisa,Flores,256.0596954,1
Matthew,Hayes,293.0747004,1
Michelle,Norton,217.4378183,1
Alyssa,Phillips,270.0372546,1
Heather,Mendoza,281.8209247,1
Lisa,Quinn,5.820093319,0
Joe,Le,146.4288046,1
Heather,Valenzuela,45.09060062,0
Christine,Herman MD,101.1666687,1
Luke,Saunders,245.3573393,1
Lisa,Bailey,155.4871918,1
Ryan,Kelly,172.5605435,1
Julie,White,48.52261349,0
Travis,Bowman,31.52316101,0
Kelsey,Mccann,171.0049096,1
Elizabeth,Brewer,159.7550694,1
Deborah,Valencia,140.1469565,1
Joseph,Barry,66.72941941,0
James,Holmes,208.5365427,1
Samantha,Stephenson,214.7712873,1
Michelle,Holt,162.3118935,1
Rachael,Gardner DDS,133.7689666,1
Emily,Goodman,104.2020989,1
April,Allen,212.7030844,1
Omar,Nelson,142.1237487,1
Deborah,Cherry,122.8714103,1
Shane,Ford,128.2253422,1
Allison,Moore,287.0397494,1
Chad,Mendoza,128.7230831,1
Adam,Reyes,210.660893,1
Donna,Olson,237.3154639,1
Robert,Wilkerson,18.44882541,0
Michael,Mack,44.310175,0
Matthew,Woodward,230.3623855,1
Hannah,Sparks,75.75588754,0
Rebecca,Guzman,266.1974194,1
Chad,Gonzalez,21.71014184,0
Gina,Lawson,209.6483845,1
Erin,Dawson,109.5227016,1
John,Hunter,147.0547345,1
Dwayne,Nguyen,44.0068408,0
Nicole,Floyd,37.11677495,0
Gina,Morton,8.316165245,0
David,Blair MD,146.4314388,1
Mark,Mccarty,92.92142229,0
Alicia,Fleming,167.1786107,1
Tara,Brennan,74.42711352,0
Sherry,Perez,67.13586315,0
Michael,Cervantes,50.97141938,0
Tyler,Faulkner,201.4060949,1
Andrew,Martinez,171.875415,1
James,Young,288.0396797,1
Joanna,Stanley,131.1020174,1
Christina,Mosley,174.5518188,1
Paul,French III,161.7104109,1
Michael,Lee,279.106942,1
Benjamin,Lewis MD,296.8118486,1
Melanie,Acosta,273.3364583,1
Ian,Riley,212.3977786,1
Jennifer,Gay,248.8920142,1
Andrew,Herring,11.73839127,0
Lauren,Green,129.6571971,1
Dawn,Duffy,54.28240155,0
Timothy,Ho,229.0065048,1
Ashley,Mendez,112.3633537,1
James,Bond,213.8404014,1
Cody,Horn,280.4287316,1
Emily,Bass,2.267674839,0
Julia,Boyd,54.69341531,0
Anna,Lee,206.5289609,1
Amy,Wood,31.03991579,0
Patrick,Elliott,232.4798838,1
Michelle,Miles,104.3063511,1
Jenny,Martin,28.45901277,0
Taylor,Carter,186.6762771,1
Nicholas,Steele,187.8096434,1
Bonnie,Reed,257.6894148,1
Tonya,Carter,65.05790903,0
Allison,Patterson,274.882558,1
Gabriel,Cooper,200.1558758,1
Cindy,Ward,68.85641269,0
Brooke,Owens,149.2059461,1
Matthew,Blake,4.06458047,0
Krystal,Jackson,67.38695805,0
Eric,Phelps,240.8897161,1
Samuel,Cook,172.1054695,1
Pamela,Stein,199.0978775,1
Allison,Brown,33.29299156,0
Taylor,Williams,13.62390908,0
Laura,Carroll,261.6022136,1
Connor,Robinson,245.8554383,1
Shelby,Johnson,240.0443296,1
Andrew,Mora,18.60199734,0
Ethan,Pacheco,259.0365461,1
Jeremy,Webb,98.31405644,0
Damon,Garrett,244.8654683,1
Kimberly,Stanley,175.0957212,1
Bryce,Grant,17.15408329,0
Bethany,Woods,272.5716629,1
Emily,Frye,66.17386403,0
Barry,Sullivan,258.7525531,1
Jeremiah,Ayala,163.5453042,1
Holly,Johnson,296.6791256,1
Teresa,Molina,286.516233,1
Sarah,Taylor,265.8694817,1
Kimberly,Howard,85.43939931,0
Kimberly,Little,264.8900668,1
Nancy,Hart,207.2431681,1
Nicole,Perkins,165.0090561,1
Brandon,Olson,222.4152627,1
Richard,Bush,77.53704513,0
Bryan,Evans,192.6410081,1
Monica,Watson,3.361441343,0
Curtis,Fleming,274.30965,1
Crystal,Sosa,216.8617671,1
Eugene,Morris,202.5620068,1
Logan,Bailey,288.6314867,1
Brandi,Bauer,132.9215194,1
Jasmine,Walters,268.1388358,1
Luke,Allison,187.8207039,1
Christopher,Brooks,57.81340573,0
Vanessa,Riley,180.4069737,1
Scott,Young,99.92058008,0
Thomas,May,203.6202471,1
Pam,Villegas,179.0291469,1
Amy,Sims,114.9768422,1
Zachary,Graham,141.835196,1
James,Chan,243.2899217,1
Felicia,Archer,138.4473659,1
Kimberly,Brady,288.7460477,1
Terri,Perez,19.14837929,0
Jonathan,Barker,5.657865331,0
Courtney,Brooks,149.494119,1
Gabriel,Lowe,93.90576332,0
Christopher,White,66.60014486,0
Sandra,Murphy,95.58251089,0
Jessica,Krueger,10.90841176,0
Jonathon,Burns,249.3961932,1
Mary,Miller,273.9394908,1
Colin,Rodriguez,180.2598848,1
Joshua,Rice,146.685027,1
Gregory,Cruz,110.0635889,1
Olivia,Rivera MD,291.240185,1
Jessica,Larsen MD,7.576754464,0
Troy,Byrd,36.73825253,0
Matthew,Rogers,185.3667095,1
Sandra,Steele,214.8657394,1
Lucas,Price,106.1210278,1
Faith,Scott,188.2647735,1
James,Fox,282.4344141,1
Lisa,Summers,155.0512496,1
Raymond,Perry,275.8859259,1
Edward,Little,162.4717521,1
Nicole,Casey,144.9653271,1
Christopher,Hansen,265.1736476,1
John,Mays,120.530065,1
Monique,Marshall,63.9607675,0
David,Fernandez,17.63676685,0
Jo,Smith,202.3095996,1
Larry,Carlson,278.092605,1
Sherry,Scott,67.58767704,0
Jennifer,Harris,268.8755967,1
Nicolas,Singleton,9.659905481,0
Debra,Adams DVM,52.22049871,0
James,Kirby,224.191157,1
Ronald,Jones,270.5086503,1
Amy,Mcdonald,297.9773801,1
Kimberly,Matthews,55.12712205,0
Paul,Floyd,74.01318559,0
Steve,Brown,182.0323787,1
David,Shaw,83.65951376,0
Patricia,Hamilton,123.409219,1
Christopher,Erickson,59.07931353,0
Mackenzie,Hill,6.620988423,0
Charles,Pham,97.96401358,0
Tony,King,18.27327773,0
Edward,James,92.87861731,0
Colleen,Lee,63.10044603,0
Bethany,Floyd,86.42994032,0
Carol,Schroeder,33.69227955,0
Bonnie,Peterson,297.4653224,1
Michael,Anderson,256.3898121,1
Sheri,Dorsey,189.7981441,1
Savannah,Mendoza PhD,91.07261796,0
Douglas,Watson,274.4787465,1
Ronald,Ward,57.77908919,0
Kenneth,Villarreal,274.2187269,1
Tiffany,Robinson,228.7978951,1
Patrick,Swanson,161.2557332,1
Jocelyn,Rogers,24.17428437,0
Danny,Perez,182.255044,1
Rachel,Gregory,265.0416523,1
Scott,Welch,231.8302149,1
Adam,Jackson,232.9420717,1
Kyle,Novak,12.08319607,0
Matthew,Allen,168.4554827,1
Shannon,Allen,172.2771141,1
Whitney,Harris,58.43100673,0
Scott,Morrison,180.7621217,1
Jessica,Schmidt,261.6986671,1
Kristi,Taylor,271.1229328,1
Joan,Garcia,287.3891521,1
Shane,Evans,277.5094559,1
Jody,Fox,154.8859173,1
Shawn,Jacobs,132.7802032,1
Heather,Ray,113.0976257,1
Mary,Aguirre,112.6553767,1
Scott,Williams,80.32818684,0
Ryan,Cole,248.4882669,1
Melody,Savage,114.3904753,1
Lori,Reese,97.72751844,0
Nina,Parker,25.48969257,0
Tamara,Taylor,123.1774351,1
Mark,Salinas,65.60168668,0
Thomas,Blankenship,132.7947467,1
Traci,Rice,286.0928823,1
Angela,Cox,42.33721435,0
Janet,Young,13.80917322,0
Francisco,Johnston,112.1605744,1
William,Russell,264.6237189,1
Alexander,Harrington,149.1436898,1
David,Mendoza MD,93.99806835,0
Christine,Lee,213.6602036,1
Michelle,Johnson,175.7431073,1
Kelsey,Nelson,236.7676413,1
Diane,Thompson,89.95575753,0
Tara,Smith,278.1214905,1
Marcus,Santiago,116.1191313,1
Laura,Bean,33.82522532,0
Michelle,Navarro,246.3117979,1
Lisa,Good,76.55786256,0
Miranda,Knapp,129.5066529,1
Christopher,Smith,166.1434114,1
Victoria,Miller,273.4850231,1
Sarah,Hogan,213.8475987,1
Dawn,Robertson,48.79191224,0
William,Jenkins,113.0602911,1
Pam,Thompson,173.7231638,1
Stephen,Berry,42.77281935,0
Mark,Young,282.6498589,1
Anthony,Valdez,185.3727205,1
Elizabeth,Salinas,154.2643569,1
Michael,Robinson,182.4719536,1
Gregory,Buck,96.18391441,0
Sydney,Alexander,219.3532551,1
Janet,Rubio,204.4810593,1
Thomas,Ferguson,256.3043923,1
Vincent,Leblanc,94.02821568,0
Justin,Martinez,47.48296529,0
Rhonda,Adams,116.7325872,1
Lisa,Martin,183.7259618,1
David,Medina,280.9491886,1
Karen,Mckee,44.78343428,0
Lisa,Cantrell,19.21140291,0
Anna,Guzman,124.8230491,1
Daniel,Carroll DDS,51.93399201,0
Erin,Garcia,74.56574506,0
Jennifer,Scott,158.6927265,1
Jacqueline,Robinson,190.5709325,1
Bridget,Santos,169.3812148,1
Candace,Soto,19.6729944,0
Felicia,Myers,38.15792611,0
Grace,Adams,58.41307704,0
Micheal,Wong,10.75000843,0
Jordan,Knight,119.9985057,1
Justin,Wright,142.132241,1
James,Holt,115.368229,1
Anthony,Cooke,270.5319155,1
Jennifer,Jacobson,55.44015055,0
Geoffrey,Franklin,140.2803006,1
Rodney,Lozano,243.3479219,1
Darlene,Lewis,135.1626097,1
Robin,Barry,286.1402134,1
Morgan,Garcia,133.5790703,1
Michael,Rivas,71.92008045,0
Ellen,Branch,185.5703941,1
Kathleen,Castro,20.39892737,0
Donald,Wallace,53.65062447,0
Alexandra,Haynes,260.7602147,1
Stacy,Carrillo,188.6885584,1
Jennifer,Henry,24.06993431,0
Daniel,Mathis,116.0820882,1
Tyler,West,254.4736617,1
Michael,Waller,170.976742,1
Christopher,Graham,126.9283868,1
Mark,Hernandez,80.48163941,0
Kathy,Edwards,82.26788496,0
David,Huber II,213.8107444,1
Tracey,Garcia,136.7308142,1
Stephanie,Underwood,69.43177519,0
Shane,Williams,281.8903101,1
Joseph,Reed,42.3818884,0
Elizabeth,Martin,140.0494611,1
David,Martin,221.0429141,1
Stephanie,Arnold,181.2768702,1
Rebecca,Richardson,4.380505829,0
Danielle,Johnson,105.6723996,1
Jose,Howe,158.2429468,1
Robert,Robinson,170.8627456,1
Danny,Hart,70.48423297,0
Robin,Booth,34.2572087,0
Kristin,Perry,20.68151609,0
Matthew,Peterson,192.7404829,1
Jodi,Griffin,278.9346536,1
Miguel,Lopez,128.0211065,1
Shelly,Gross,184.5451242,1
Candace,Lopez,54.07631389,0
Ronald,Williams,153.3547677,1
Marcia,Morgan,120.5057825,1
Erica,Campbell,100.2705845,1
Anna,Green,240.628503,1
Kimberly,Howell,207.2217108,1
Michelle,Hamilton,57.90941988,0
Tami,Ferguson,225.8070777,1
Cynthia,Santana,166.3523842,1
Seth,Johnston,110.2678595,1
Alexis,Reynolds,211.4734105,1
Elizabeth,Schneider,33.96428539,0
Jerry,Padilla,279.7193526,1
Martin,Miles,290.6226139,1
Karen,Williams,290.9160996,1
Amy,Barnes,165.9279066,1
Christopher,West,137.4731704,1
Kirsten,Cole,41.93668355,0
Jane,Cunningham,118.3754226,1
Leonard,Hess,35.82037483,0
Adam,Rhodes,13.3526083,0
Derek,Richardson,95.67655498,0
Sarah,Faulkner,168.6353496,1
Steven,Fuller,106.339314,1
Cheyenne,Ruiz,127.1035458,1
Rachel,Romero,285.2024857,1
Greg,Baker,177.1691724,1
Ivan,Nixon,286.6165676,1
Tonya,Gonzalez,243.4519443,1
Alan,Perez,150.2335151,1
Edwin,Wilson,193.8749928,1
Micheal,Burgess,137.9824708,1
Zachary,Miller,171.0839156,1
Scott,Moreno,111.0238035,1
George,Young,72.09372191,0
Charles,Taylor,135.5468061,1
Mario,Browning,173.4239245,1
Sandra,Hayes,131.195396,1
Timothy,Perkins,250.939116,1
Christine,Lopez,214.0564056,1
Julia,Morton,240.2050847,1
Gabriel,Hamilton,126.5568206,1
Zachary,Santos,146.4956654,1
Christina,Patton,148.6627083,1
John,Brandt,283.4653076,1
Joseph,Gonzalez,20.55745007,0
Kim,Townsend,129.0360445,1
Ethan,Valenzuela,54.05378344,0
Nathan,Leon,254.2959365,1
Kathleen,Hayes,226.5866588,1
Craig,Garcia,154.669493,1
Jeremiah,Griffin,95.90167374,0
Emily,Parsons,213.6395341,1
Paul,Kennedy,12.86805538,0
Theresa,Lynch,275.5059689,1
David,Wells,182.491882,1
Joshua,Davis,52.95831084,0
Amy,Powers,40.64783276,0
Kimberly,Miller,189.5888109,1
Debbie,Harvey,104.9806237,1
James,Martin,64.25213501,0
Scott,Saunders,273.2318059,1
David,Smith MD,215.6096045,1
Danielle,Lee DDS,101.3250417,1
Benjamin,Evans,57.97902796,0
Samantha,Lynch,289.1184179,1
Jeffery,Russell,135.9650655,1
Megan,Roberts,237.9306276,1
Rachel,Hernandez,125.9323584,1
Lisa,Ramirez,189.2702383,1
Alyssa,Hammond,188.5826264,1
Anthony,Gibson,100.7962623,1
Roger,Quinn,88.61484447,0
Nicholas,Henry DVM,293.6931305,1
Cynthia,Burnett,48.84605107,0
Kathryn,Watts,281.4384173,1
Roger,Fletcher,287.9695812,1
Rebecca,Arias,259.8985263,1
Jacob,Smith,45.28220468,0
