first_name,last_name,price,above_100
Derrick,Jones,167.9345937,1
Michelle,Price,80.72808372,0
Kara,Silva,32.088137,0
Lisa,Cox,33.65138701,0
Jonathan,Armstrong,14.57035663,0
Randy,Rodriguez,178.0077151,1
Amber,Payne,124.4776004,1
Patricia,Moore,55.82247702,0
Barbara,Krueger,60.73961436,0
Susan,Colon,191.5557109,1
Ryan,Morgan,296.2379031,1
Chad,Willis,8.733980598,0
Brian,Curtis,154.5553092,1
Stephanie,Jones,257.3034447,1
Jeffrey,Garcia,242.1753175,1
Erik,Walker,167.3473741,1
Steven,Murray,179.8138796,1
Samuel,Simmons,38.36117241,0
Brian,Brown,100.039538,1
Barbara,Brown,223.02702,1
Monica,Oconnor,27.82578051,0
Jacob,Yang,54.06984636,0
Jennifer,Roberts,172.7932745,1
Ashley,Schultz,171.1870001,1
Elizabeth,Swanson,228.4362989,1
Jonathan,Lawrence MD,36.77728915,0
Linda,Rodriguez,175.736522,1
Molly,Tate,192.7650925,1
Patrick,Mosley,20.68179732,0
Anita,Nelson,98.2563019,0
Susan,Harris,62.12362274,0
John,Conrad,216.3613773,1
Peggy,Johnson,219.2847921,1
Timothy,Allen,199.0109939,1
Susan,Hansen,90.74580755,0
Linda,Woods,226.942016,1
Susan,Herrera,175.4205367,1
Linda,White,211.9963589,1
Andrew,Matthews,287.6104984,1
Lisa,Richardson MD,185.5276885,1
Jennifer,Dixon,172.8038862,1
Daniel,James,6.650911434,0
Kyle,Chaney,129.4088432,1
Erin,Kennedy,91.86979408,0
Allison,Jones,50.92956508,0
Jason,Lopez,182.3514574,1
Cameron,Burton,73.50561371,0
Joe,Cook,58.0149289,0
Robert,Miller,268.1107296,1
Olivia,Martin,82.34771286,0
Manuel,Long,94.22695027,0
Richard,Villanueva,75.5044878,0
Taylor,Jones,62.18273963,0
Catherine,Simmons,136.5935694,1
Samantha,Miranda,120.1573107,1
Sarah,Brown,298.4329596,1
Jerry,Clark,243.5619902,1
Briana,Morris,66.29706805,0
Michelle,Schneider,131.8021648,1
Alyssa,Kim,211.2511958,1
Courtney,Williams,232.4465591,1
Rebekah,Gonzalez,193.3837703,1
Cameron,Gay,143.6770259,1
Jose,Martinez,80.93405105,0
Gabrielle,Todd,173.9815833,1
Adrian,Price,133.078861,1
James,Daniels,270.0463735,1
Henry,Huffman,184.9869926,1
Beth,Murphy,24.76246353,0
Kevin,Haynes,115.2254767,1
Darryl,Deleon,204.3763418,1
Jeffrey,Wells,264.9241843,1
John,Hicks,252.8243925,1
Pamela,Stanley,166.4772266,1
Frank,Gardner,247.7336974,1
Eric,Kennedy,59.87939535,0
Michael,Buchanan,84.84694551,0
Brooke,Johnson,169.842186,1
Joseph,Alvarado,43.63467789,0
Dawn,Ross,98.64511088,0
Christina,Hammond,48.76616516,0
Adrian,Richmond,3.975889905,0
Elizabeth,Gardner,74.14070427,0
Melissa,Wood,137.5704052,1
Matthew,Nelson,240.5538866,1
Janet,Gross,6.593436831,0
Michael,Murphy,259.0641083,1
Samuel,Davis,197.0367286,1
James,Garcia,132.019847,1
Carolyn,Glover,288.2201261,1
Jonathan,Singleton,277.8925688,1
Jennifer,Rodriguez MD,266.9824165,1
Robert,Moore,25.25347246,0
Kelly,Rogers,203.4085501,1
Kelly,Rodriguez,161.6919893,1
Michael,Fisher,3.421642628,0
Lorraine,Shaw,276.2723928,1
Steven,White,37.2849008,0
Joy,Long,216.5459182,1
Brandon,Riggs,8.330686218,0
Raymond,Henderson,212.4604653,1
Kenneth,Wright,84.45131708,0
Katelyn,Sloan,84.36432198,0
Jonathan,Robinson,142.1045999,1
Gina,Morales,154.7266329,1
Rachel,Martinez,100.9771245,1
Nicole,Mcgee,211.9572214,1
Danielle,Hunter,166.4771534,1
Dillon,Baker,229.8802541,1
Steven,Lane,251.3015313,1
Sandra,Cook,129.4083688,1
Heather,Cardenas,68.71986146,0
Kyle,Robinson,40.789742,0
James,Rodriguez,278.5839619,1
John,Robertson,249.6891636,1
Melissa,Smith,9.02944651,0
Sarah,Oneal,89.01612989,0
Austin,Mcdowell,98.91948453,0
Marie,Taylor,126.4095272,1
Teresa,Garrett,201.3569513,1
Kelly,Perez,249.9633227,1
Mary,Odom,94.71141448,0
Stacy,Hansen,38.16867181,0
Sara,Lopez,204.6519742,1
Arthur,Gibson II,63.21726831,0
Jennifer,Ortiz,105.0355143,1
Amanda,Davis,200.2859627,1
Tina,Fitzpatrick,129.1938775,1
Andrea,Page,138.8235219,1
Wayne,Reeves,172.4005071,1
James,Sullivan,46.20312463,0
John,Hernandez,193.7106627,1
Tiffany,Barnett,271.7312051,1
Jessica,Watts,58.75572391,0
Katherine,Brennan MD,50.00288911,0
Nathan,Nielsen,23.30866391,0
Patricia,Davis,171.7762592,1
Ricardo,Davies,170.0373779,1
Matthew,Lawson,199.9675868,1
Christopher,Miller,179.2409523,1
Charles,Mendoza DVM,157.2561504,1
Jack,Lin,110.6184773,1
Michelle,Jacobs,147.4623228,1
Amber,Hopkins,289.4506193,1
Christine,Lara,218.3912477,1
Nancy,Garcia,141.3853432,1
Lindsey,Owens,264.6461921,1
Lisa,Brewer,43.02463642,0
Alex,Rhodes,264.2776739,1
Daniel,Bennett,157.037661,1
Susan,Robinson,268.3048564,1
Christopher,Olson,260.0251938,1
Jon,Roach,129.6905747,1
Michael,Robinson,38.28658602,0
Rodney,Arellano,206.033049,1
Alicia,Wong,250.4448737,1
Jesse,Singh,147.5234691,1
Nicole,Smith,64.95829168,0
Dwayne,Snyder,35.8393188,0
Marcus,Rice,96.59177813,0
Ashley,Dixon,87.74147719,0
Erica,Nelson,91.27947021,0
Anna,Valdez,202.480179,1
Marco,Pierce,228.7819172,1
Nicole,Henry,111.771676,1
Melissa,David,125.7463322,1
Patricia,Moreno,153.2979046,1
Kevin,Woodard,47.11087611,0
Adam,Bailey,130.2098795,1
Carrie,Henson,95.32864041,0
Richard,Martin,31.98809588,0
Whitney,Reed,63.47690471,0
Michael,Snyder,259.2479069,1
Dana,Molina,280.0939625,1
Justin,Decker,9.919029461,0
Cristina,Gray,74.33697802,0
Mark,Nguyen,95.40654703,0
Michael,Johnson,283.6151045,1
Nicholas,Clark,229.5348391,1
Todd,Wheeler,239.3270019,1
Linda,Woods,31.94347823,0
Alan,Peterson,113.2646465,1
Christina,Pennington,225.692998,1
Jennifer,Baldwin,2.031104135,0
Jake,Oliver,277.3697463,1
Krystal,Reilly,76.1506024,0
Jacob,Grant,94.85835916,0
Malik,Wright,204.1682559,1
Gabrielle,Johnson,24.81047258,0
Anne,Howard,11.21869422,0
Trevor,Gutierrez,177.2231931,1
Caleb,Morales,120.9912746,1
Jennifer,Hernandez,256.7797683,1
Mark,Montes,247.9216008,1
Matthew,Peck,217.3291894,1
James,Dominguez,69.51063989,0
Jonathan,Mclaughlin,201.9243212,1
Melissa,Vega DVM,56.22834208,0
Renee,Ellis,17.3682627,0
Mark,Schmidt,90.18202643,0
Anthony,Baker,227.8084055,1
Amanda,Perkins,110.2957815,1
Lisa,Garcia,198.8718148,1
Jennifer,Sullivan,183.4574709,1
Jeremy,Wright,106.8642447,1
Tracy,Frazier,221.6818866,1
Kathryn,Cardenas,258.4750606,1
Robert,Wheeler,1.700381981,0
John,Gonzalez,234.4591462,1
Thomas,Gordon,257.3822364,1
Jacob,Mcintyre,278.0845555,1
Charles,Melendez,114.1374846,1
Angel,Johnson,201.3127312,1
Derek,Stevens,139.1529653,1
Cindy,Odonnell,160.0653283,1
Mary,Holmes,186.3710791,1
Amanda,Monroe,136.3771883,1
Sara,Sanchez,195.6457444,1
Dennis,Williams,171.7005786,1
Emily,Mitchell,245.1188545,1
Lauren,Rodriguez,17.23575522,0
Jeffrey,Santiago,248.6511491,1
Tony,Norton,112.864939,1
Jacqueline,Choi,288.6336862,1
Andrew,Mclaughlin,125.0753337,1
Larry,Livingston,72.61768508,0
Caitlin,Ryan,80.29029468,0
Bryan,Porter,63.31039892,0
Crystal,Harris,77.70547448,0
Joseph,Marshall,110.6594139,1
Brendan,Smith,141.4045867,1
Amy,Wilson,42.65139722,0
David,Clark,136.872087,1
Terri,Pace,63.46936241,0
Erika,Joseph,82.40041758,0
Jessica,Brown,257.2743321,1
Chase,Young,88.5400009,0
Mitchell,Cook,291.7468644,1
Paul,Allen,222.1874266,1
Adam,Morales,149.3887865,1
Jeffrey,Hernandez,206.8754986,1
Melinda,Hamilton,250.6964665,1
Michael,Miller,292.6990533,1
Randall,Scott,287.9552955,1
Pamela,Allison,180.831631,1
Cynthia,Harrington,114.7089769,1
Heidi,Brown,280.4100163,1
Kathryn,Graham,294.7475785,1
Samantha,Strickland,58.9597613,0
Kimberly,Gilbert,42.94513178,0
Laura,King,203.5720488,1
Janet,Perez,183.7464281,1
George,Hunt,67.29373426,0
Randy,Taylor,281.5782073,1
Theresa,Newman,147.3312091,1
Mark,Hensley,221.2826742,1
Elizabeth,Woodard,9.215002796,0
Amanda,Snow,59.85221516,0
Colton,Porter,70.77229473,0
Barbara,Aguilar,151.2722054,1
Michael,Brady,280.4915031,1
Paul,Romero,275.2903899,1
Donna,Little,232.4269005,1
Kathleen,Ramirez,169.133593,1
Caitlin,Espinoza,70.53534625,0
Michael,Mccarthy Jr.,128.3417722,1
Janet,Choi MD,283.9560213,1
Michael,Moore,5.190391677,0
Brian,Little,119.2532866,1
Robert,Davis MD,5.109436915,0
Miranda,Phillips,112.1004998,1
Jonathan,Garrison,11.8484245,0
Anthony,Guerrero,112.1278659,1
Kenneth,Bryant,25.11955555,0
Amy,Brown,211.7607566,1
Robert,Morris,132.8386977,1
Carrie,Lyons,68.2899001,0
Laura,Graves,129.9263429,1
Jaime,Lucas,281.9150429,1
Jordan,Pearson,133.0667785,1
Nicholas,Martinez,92.89085466,0
Mary,Padilla,80.10421826,0
Scott,Chapman,35.50265642,0
Pamela,Bridges,144.6295474,1
Wanda,Collins,268.2015723,1
Mark,Bender,284.7878652,1
Amanda,Norris,238.5092156,1
Abigail,Brown,214.7430832,1
Brian,Pham,181.4925279,1
Jamie,Young,103.566035,1
Brian,Peterson,38.04520837,0
Lisa,Warren,161.4920905,1
Lacey,Rosales,7.213924384,0
Timothy,Nguyen,125.5987741,1
Daniel,Harper,183.3412059,1
Barbara,Smith,175.7266223,1
Holly,Brown,262.0761771,1
Wesley,Cunningham,203.7064879,1
Rachel,Mason,61.41199682,0
Alicia,Case,83.21400551,0
Thomas,Wright,121.0262287,1
Antonio,Dominguez,153.6843015,1
Kelsey,Collins,82.84050842,0
Michael,Hodges,160.7558101,1
Elizabeth,Gutierrez,296.8770977,1
Scott,Brown,179.0765284,1
Melvin,Wiley,197.5206227,1
Stephanie,Haas,103.9471064,1
Lisa,Medina,98.31428815,0
Susan,Lane,157.5607819,1
William,Tran,211.4631118,1
Tony,Morris,262.4684145,1
Randy,Carlson,2.022629676,0
Savannah,Holland,18.73685121,0
Crystal,Vega,195.4269138,1
Erika,Espinoza,146.8767254,1
Deborah,Jones,33.06002021,0
Kirsten,Williams,45.11195371,0
Charles,Patel,83.30399432,0
Mitchell,Pierce,15.77614742,0
Misty,Ramirez,258.9911258,1
Angela,West,172.2623241,1
Mark,Bowman,1.222785626,0
Christina,Orr,54.85043104,0
Brian,Bridges,161.8777561,1
Mike,Hale,251.5286632,1
Amanda,Allen,298.0263097,1
Robert,Hernandez,65.88481939,0
Brandon,Bernard,298.8441098,1
Dan,Young,145.2878658,1
Jonathan,Nguyen,216.1059458,1
Mary,Sandoval,265.508941,1
Bryan,Clark,212.5499029,1
Tina,Weaver,179.3223831,1
Joseph,Huynh,12.12787062,0
Kelly,Meyer,38.73669424,0
Mary,Clark,286.9976999,1
Sherry,Lyons,170.6008497,1
Jonathan,Adams,289.7895229,1
Jeremy,Henderson,6.508134318,0
Edward,King,24.06968535,0
Jennifer,Butler,162.2446536,1
Michael,Taylor,206.1722608,1
James,House,131.6344164,1
Pamela,Kelley,27.22925751,0
Kevin,Peters,205.6874435,1
Carolyn,Sanchez,113.8708478,1
Jacqueline,Johnson,185.9381153,1
Aaron,Gardner,190.9208537,1
Randall,Kemp,145.9191083,1
Kristen,Flores,101.0430239,1
Robert,Wilson,120.2049171,1
John,Taylor,133.5252112,1
Misty,Mckinney,200.3672862,1
Craig,Smith,34.83743898,0
Brianna,Long,83.56975561,0
Hailey,Fisher,189.0879891,1
Elizabeth,Cantrell,57.65410519,0
Jennifer,Ortiz,190.9098505,1
Benjamin,Conway,209.0547279,1
Charles,Rose,186.9338147,1
Noah,Mccarty,284.5797617,1
James,Casey,291.8168626,1
Hector,Stanton,208.8244196,1
Dustin,Watkins,145.7490845,1
Chloe,Pham,89.83293965,0
Jordan,White,94.44268301,0
Melissa,Reese,50.17771223,0
Gary,Taylor,91.21897341,0
Michele,West,8.534199297,0
Jennifer,Baker,37.99363448,0
Andre,Brown,183.2054624,1
Joseph,Murphy,50.09158495,0
Andrew,Stewart,56.67172554,0
Brenda,Jones,107.3488526,1
Cole,Harris,185.0349065,1
Kimberly,Levy,262.9549238,1
Jerry,Shannon,209.4428949,1
Blake,Brown,207.5978717,1
Brianna,Ford,219.9278374,1
Bryan,Santiago,195.6040529,1
Michelle,Walker,139.5794685,1
David,Lewis,185.4726548,1
Molly,Henry,42.40494173,0
Michaela,Sanchez,151.7861439,1
Samantha,Ramirez,269.3879781,1
Matthew,Kramer DDS,32.67900048,0
Stephanie,Marquez,12.14656879,0
Maria,Short,6.141360759,0
Sandra,Hawkins,267.8412836,1
James,Copeland,15.22065754,0
Roberto,Chapman,107.9337756,1
Douglas,Murphy,126.2682507,1
Lori,Chavez DDS,178.6975286,1
Cynthia,Weaver,140.0161562,1
Christopher,Charles,133.07715,1
Joshua,Thompson,184.7628082,1
Michael,Bowers,280.4635333,1
Kimberly,Torres,260.5560398,1
Scott,Webb,18.12656066,0
Karen,Luna,155.3202047,1
Shane,Bradley,267.4266226,1
Shelly,Long,195.7516104,1
Russell,Medina,216.8342194,1
Anne,Baker,107.1643123,1
Christopher,Jones,221.7502609,1
Kelly,Espinoza,252.8804037,1
Rachel,Martinez,233.7644357,1
Elizabeth,Bailey,256.095687,1
Lori,Reese,192.3558831,1
James,Cruz,82.80534614,0
Kelly,Levy,229.3728309,1
Austin,Roth,110.7953378,1
Timothy,Edwards,81.6727851,0
Michael,Knight,277.5810249,1
Nicolas,Ray,273.9739682,1
Tracy,Butler,103.6948818,1
Brian,Novak,133.57882,1
Thomas,Burton,177.8040248,1
Mario,Humphrey,297.0996264,1
Kelly,Mcdonald,93.87930236,0
Melinda,Smith,30.95738552,0
Emily,Sanchez,128.015082,1
Dana,Vega,217.6112757,1
Jessica,Cortez,207.0110084,1
Kelly,Olson,90.15307177,0
Timothy,Gallegos Jr.,34.24451135,0
Jonathan,Cummings,283.0731791,1
Steven,Johnson,143.4947803,1
Christopher,Sullivan,246.8469546,1
Kimberly,Garcia,237.286909,1
Michael,Nguyen,61.21337178,0
Kevin,Foster,144.6443317,1
Jennifer,Preston,10.5968548,0
Mary,Chapman,22.75658157,0
Marc,Collins,277.8276122,1
Amber,Sims,35.10336774,0
Shawn,Kennedy,234.3444413,1
Christine,Farmer,149.5214161,1
Pam,Martinez,31.56743239,0
Lisa,Thompson,286.893067,1
John,Bennett,87.68981426,0
Ronald,Dixon,188.6288002,1
Paul,Peterson,294.4931849,1
Carrie,Jones,0.752018957,0
Tiffany,Carrillo,141.1619398,1
Katie,Hanna,44.05564643,0
Seth,Villanueva,58.94782805,0
Donna,Lewis,136.0621187,1
Tina,Hunter,191.8180665,1
Sheri,Beck,177.5338015,1
Kristen,Hall,118.2532241,1
Douglas,Morgan,104.6578216,1
Zachary,Miller,219.6221064,1
Teresa,Collins,125.3142956,1
Devon,Roberts,257.064997,1
Amy,Gray,87.68906218,0
Tracy,Wagner,80.41036549,0
Eric,West,220.8165738,1
Denise,Harper,239.3630261,1
Brianna,Richards,145.7938648,1
Shirley,Garcia,105.5258162,1
James,Byrd,233.9193305,1
Krista,Mata,41.27185978,0
Vernon,Gomez,198.3759641,1
John,Gilbert,29.86956496,0
Alicia,Medina,157.7823176,1
Vanessa,Campbell,48.40733246,0
Pamela,Berg,200.2579865,1
Michael,Reilly,40.37878652,0
Thomas,Austin,206.5552678,1
Alejandra,Martinez,299.595508,1
Lindsey,Powers,144.7441559,1
Jacqueline,Sawyer,279.9313523,1
Nancy,Wilkins,94.51742417,0
Shane,White,219.8801439,1
Daniel,Rivas,130.1252196,1
Andrew,Medina,223.1724054,1
Donald,Carson,176.6268408,1
Jason,Hamilton,223.8073421,1
Mark,Perez,32.23346517,0
Christina,Mann,49.62966498,0
Matthew,Miller,215.4342234,1
Nicholas,Mccarthy,53.4257119,0
John,Barnett,105.2054949,1
Paige,Hudson,46.07679429,0
Edward,Marshall MD,248.2859166,1
Gina,Higgins,41.63209155,0
Linda,Ellis,239.1806734,1
Daniel,Wade,8.806478022,0
Jessica,Weiss,2.388986621,0
Erik,Aguilar,148.0744135,1
Gregg,Baker,161.510241,1
Bradley,Compton,109.1835791,1
Timothy,Sanders,99.61045296,0
Steve,Mccall,256.1030698,1
Thomas,Hull,47.49049225,0
Carla,Cunningham,25.42770724,0
Rachel,Sullivan,36.8070627,0
Latoya,Little,57.42486685,0
Sarah,Harvey,158.7092651,1
Kayla,Wright,83.15242904,0
Andrew,Tanner,220.528662,1
Aaron,Hansen,258.8640526,1
Hunter,Atkinson,209.4582127,1
Richard,Williams,186.8067228,1
Frank,Martinez,200.2154219,1
Timothy,Burns,41.18516716,0
Melissa,Ortiz,279.0138003,1
Henry,White DDS,199.247785,1
Amanda,Mccoy,114.3557682,1
Pamela,Cox,262.0437378,1
Linda,Ray,250.7989091,1
Brooke,Hernandez,52.93529633,0
Lisa,Livingston,142.7259156,1
Eugene,Mason,222.9114605,1
Stephen,Reid,34.1693553,0
Kevin,Landry,193.6091568,1
Jamie,Porter,258.2181927,1
Daniel,Cunningham,179.3703441,1
Victor,Marsh,219.9757791,1
Ryan,Rodriguez,71.20559309,0
Brittany,Bradley,246.9395419,1
Amy,Wallace,98.62126666,0
Alex,Smith,196.5458057,1
Timothy,King,28.0414159,0
Charles,Jennings,79.81066083,0
Jessica,Vargas,21.42151951,0
Jacqueline,Briggs,18.13293516,0
Laurie,Gonzales,195.1759565,1
Olivia,Clark,107.634949,1
Donald,Molina,12.89769275,0
Ricky,Allen,257.9762038,1
Catherine,Rodriguez,185.2494938,1
Daniel,Torres,59.36058847,0
David,Shepherd,146.5042,1
Jonathan,Hansen,65.38248265,0
Benjamin,Griffin,262.1081442,1
Tracey,Hess,102.8565045,1
Victoria,Walker,283.1492381,1
Cathy,Carney,266.4430678,1
John,Gibbs,218.5275094,1
Angela,Torres,198.8912726,1
Harold,Glover,164.159322,1
Dawn,Myers,126.863237,1
Ashley,Spencer,199.2922136,1
Mary,Walters,134.0861345,1
Christina,Davenport,140.0786431,1
Brian,Johnson,106.2343157,1
Crystal,Contreras,209.8939181,1
Tanya,Turner,232.3607759,1
Katelyn,Durham,34.86538887,0
Nathaniel,Wilson,233.2345956,1
Joseph,Long,76.06925903,0
Mallory,Hall,293.5445425,1
Bianca,Chavez,244.5409595,1
Victoria,Strickland,226.78696,1
Scott,Jackson,44.25908098,0
Patrick,Smith,186.583267,1
Samuel,West,239.8842255,1
Brian,Baker,225.969486,1
Haley,Baldwin,168.1890685,1
Joanna,Fernandez,40.50912655,0
Jeffrey,Berg,36.85605931,0
Alexander,Wilson,255.1450177,1
David,Fuller,263.545785,1
Laura,Kramer,178.2939999,1
Melinda,Lambert,113.6953609,1
April,Cole,157.7590664,1
Jill,Thornton,167.4681547,1
Holly,Riley,204.6273975,1
Beth,Kim,11.01260527,0
Kelly,Thomas,251.9575295,1
Teresa,James,119.0598333,1
Jasmine,Johnson,168.5359222,1
Brian,Wood,249.0831484,1
Deborah,Estes,181.1243035,1
Jeremy,Knight,267.9077519,1
Abigail,Mccoy,71.79365804,0
Chad,Sellers,114.2708631,1
James,Terry,280.1620198,1
Rachael,Watson,46.35207578,0
Jeffrey,Poole,61.756794,0
Matthew,Salazar,99.92305376,0
Christopher,Small,94.26105369,0
Noah,Smith,239.6347397,1
Steven,Mack,39.00781023,0
Casey,Castillo,272.1400411,1
Rachel,Poole,283.7765656,1
Karen,Sutton,140.5502933,1
John,Martinez,289.2606726,1
Michele,Harrington,3.997445113,0
Cheyenne,Brown,253.1142817,1
David,Turner,121.417536,1
Brian,Carter,78.81410568,0
Sheena,Ward,292.817983,1
Anthony,Carson,218.7734947,1
Janet,Zavala,17.08133565,0
Cynthia,Smith,8.747993771,0
Carla,Cannon,288.1884269,1
Lacey,Lopez,278.1729299,1
Amy,Copeland,269.0103495,1
Kristin,Jacobs,11.69491035,0
Antonio,Ferguson,297.3314003,1
Isabella,Bush DDS,264.98467,1
James,Davidson,264.8193048,1
Holly,Mendoza,54.4460707,0
Jordan,Lopez,66.64716665,0
Antonio,Ryan,95.58598206,0
Raymond,Ware,232.505199,1
Alexander,Stafford,201.5142442,1
Kevin,Clayton,73.98622457,0
Kristen,Rice,160.9482014,1
Joseph,Moore,123.3370869,1
Bryan,Riley,103.9286567,1
Diana,Flores,143.1372157,1
Kathryn,Lawrence MD,78.31057308,0
Deanna,Smith,249.6006637,1
Nancy,Miller,3.869209803,0
David,Horton,34.62084961,0
Zachary,Esparza,71.18403611,0
Victoria,Moreno,255.7125246,1
Douglas,Skinner,275.562885,1
Timothy,Spencer,115.2203169,1
Daniel,Oconnor,210.4807879,1
Ryan,Fitzgerald,158.7712643,1
Natalie,Martinez,136.0759177,1
Joyce,Hayes,9.323647262,0
Amber,Morris,89.45784699,0
Tiffany,Jackson,33.51449337,0
Tiffany,Vasquez,253.20256,1
John,Douglas,166.2967286,1
William,Reed,215.3055149,1
Nicole,James,141.1921941,1
Danielle,Miller,141.0542037,1
Sarah,Miller,22.37833918,0
John,Morrison,252.1654315,1
Sarah,Coleman,137.2229765,1
Daniel,Smith,49.99955025,0
Kurt,Butler,93.24935853,0
Cody,Becker,248.4317247,1
Molly,Miller,210.3994579,1
Craig,Bailey,102.1427287,1
Derrick,Campbell,159.4048126,1
Jennifer,Ibarra,169.3222197,1
Timothy,Black,160.4213892,1
Shawn,Blanchard,159.5561394,1
Brian,Johnson,95.74294191,0
Patricia,Gray,122.9008236,1
James,White,124.1837338,1
William,Smith,115.4835008,1
Hannah,Cummings,206.3793778,1
Philip,Mills,149.7690573,1
Emily,Berry,194.8537868,1
Casey,Coffey,173.0530825,1
Regina,Johnson,1.366200222,0
Steven,Waters,159.0953606,1
Joshua,Gonzalez,193.4520864,1
Kimberly,Green,240.8174556,1
Thomas,Nelson DDS,188.2214297,1
Robert,Rivera DVM,252.7137124,1
Michelle,Lewis,219.5320111,1
Linda,Barajas,126.6695321,1
Amber,Jensen,87.74180917,0
John,Owens,240.6708452,1
Elizabeth,Benitez,22.97631526,0
Sarah,Smith,54.02302876,0
Jonathan,Hernandez,113.6405881,1
Benjamin,Stevens,241.9631335,1
Isaac,Roth,64.00283561,0
Lauren,Smith,191.044241,1
Nicole,Duffy MD,169.9221056,1
Emily,Vega,102.1788734,1
Jesse,Stone,99.13220181,0
Nancy,Lucas,277.221375,1
Thomas,Horne,285.5453065,1
Jo,Humphrey,280.7676032,1
Nicholas,Marquez,247.2806899,1
Cathy,Todd,23.32822158,0
Vicki,Harmon,155.3649927,1
Brent,Lloyd,74.12808307,0
Jonathan,Hill,64.18574136,0
Timothy,Kelly,106.2473392,1
Donna,Martinez,26.68721252,0
Tammy,Miles,134.7480083,1
Stephen,Fields,270.2637016,1
Paige,Kemp,132.6889381,1
Hannah,Myers,97.02475645,0
Tanya,Garcia,65.80094229,0
Elizabeth,Moody,224.6917837,1
Christina,Murray,178.7962602,1
Emma,Berry,265.2866914,1
Rebecca,Santos,40.21365447,0
Tammy,Williams,113.8258857,1
Lauren,Zimmerman DDS,24.09907887,0
Amy,Reed,291.715691,1
Peter,Holland,39.10990181,0
Stephen,Martinez,5.998153471,0
Evan,Martinez,71.83961188,0
Stephanie,Smith,184.314629,1
Robert,Schultz,79.44358021,0
Steven,Price,249.5073848,1
William,Park,150.5623351,1
Cole,Butler,257.9254795,1
Jessica,Prince,199.1027248,1
Brian,Smith,269.7331691,1
Mark,Ortiz,64.53490182,0
Shane,Garcia,232.922679,1
Tammy,Lowe,163.4958412,1
Bonnie,Parsons,120.8240102,1
Christopher,Gross,190.4850752,1
Jason,Hawkins,281.2010935,1
Diane,Lee,190.3914018,1
Jeffrey,Rodriguez,171.7063904,1
Destiny,Thompson,69.95080058,0
Carol,Johnston,20.22996482,0
Catherine,Cline,196.0019512,1
Joseph,Bond,213.4508658,1
Whitney,Russell,93.70821741,0
Joseph,Brown,177.5369542,1
Andrea,Cherry,218.9439696,1
Ronnie,James,11.30319991,0
Jesse,Wagner,105.0391223,1
Jennifer,Johnson,25.24601464,0
Christina,Miller,23.52475039,0
Amy,Collins,216.3060305,1
Nathaniel,Curtis,180.009785,1
Joann,Patel,226.8922119,1
Daniel,Gonzalez,296.9639688,1
Donna,Harris,112.1535852,1
Patricia,Gomez,61.97861251,0
Christopher,Douglas,108.5670438,1
Thomas,Glover,192.6749797,1
Ryan,Fischer,176.8811448,1
Briana,Turner,77.99745823,0
Patrick,Williams,205.5282628,1
Kathryn,Morris,258.3381969,1
Jonathan,Henry,216.6217318,1
Jonathan,Navarro,207.5050139,1
Steven,Ryan,98.03488481,0
Matthew,Rodriguez,194.1558586,1
Laurie,Stewart,243.6585038,1
Joseph,Ramirez,208.5389863,1
Eric,Harris,215.3027448,1
Amy,Townsend,89.62083691,0
Jeffrey,Gutierrez,91.68831326,0
Kenneth,Zimmerman,227.6497143,1
Jonathan,Guerrero,20.03177994,0
James,Thomas,81.77643056,0
James,Bradshaw,233.6904132,1
Edgar,Moreno,279.0886499,1
Margaret,Roberts,119.9029449,1
Mary,Gonzales,5.041468474,0
Deborah,Ortiz,251.1195948,1
Jesse,Thomas,23.19440916,0
Taylor,Torres,114.306217,1
Jennifer,Sampson,134.9550998,1
Jennifer,Shaffer,139.3268183,1
Melanie,Griffith,97.98733229,0
Michelle,May,151.0133675,1
Lori,Morales,15.93710006,0
Alexandra,Shelton,205.1698084,1
Carl,Gonzalez,161.5347512,1
Maria,Miller,241.2911729,1
Chad,Kelly,273.3206706,1
Eileen,Davis,55.99921219,0
Jacob,White,176.3832715,1
Tony,Howard,56.29751552,0
Randy,Franklin,10.70092932,0
Taylor,Davidson,164.2349526,1
Nicole,Rivas,283.3434254,1
Daniel,Martinez,82.42854517,0
Theresa,Potter,63.49315896,0
William,Kerr,193.1528858,1
Erin,Anderson,145.1617851,1
Carlos,Sawyer,91.16472066,0
Steven,Reyes,90.51351057,0
Robert,Johnson,151.34255,1
John,Kelley,264.1445291,1
Melissa,Franklin,154.5602915,1
Travis,Davis,288.2220857,1
Adam,Bailey,42.6613963,0
Crystal,Peterson,171.6499461,1
David,Anderson,131.2363431,1
David,Allen III,100.869253,1
Jose,Mitchell,219.3702027,1
Harry,Miller,258.864091,1
Jay,Smith,174.5402259,1
David,Spence,39.44159283,0
Alicia,Young,49.05124089,0
Gregory,Cooper,84.87613039,0
Michelle,Brown,299.6697558,1
Melissa,Johnson,54.77661634,0
Robert,Hunter,233.2112326,1
Ellen,Montes,114.6587627,1
Madeline,Terry,143.0680216,1
Gregory,Mclean,100.1416644,1
Rebekah,Fischer,35.84139135,0
Wendy,Sexton,104.2529105,1
Angela,Spencer,130.0368995,1
Brent,Richards,287.8512449,1
Christina,Price,220.4715324,1
Christopher,Kim,268.0940814,1
Kristie,White,3.731188383,0
Eric,Anderson,151.1694298,1
Patrick,Moran,202.9421153,1
Kimberly,Dillon,148.7636914,1
